time,ShortWave,LongWave, AirTemp,RelHum, WindSpeed,Rain,Snow
1997-02-20,182.6480833,276.6709194,15.87141667,74.48958307,1.677418015,0.002688,0
1997-02-21,33.10383333,255.4884908,12.90520833,90.86347273,3.870498732,0.042792,0
1997-02-22,42.92441667,250.0154979,12.04058333,97.04305606,6.853964908,0.031608,0
1997-02-23,104.9389167,253.6277333,12.61233333,86.20013926,2.474456176,0.005712,0
1997-02-24,203.57475,258.9563006,13.354875,64.71194469,3.360661381,0.003792,0
1997-02-25,207.8354167,246.302224,11.45466667,62.66375007,3.118126397,0.000192,0
1997-02-26,136.122375,251.5732551,12.27433333,74.78013923,1.871433353,0,0
1997-02-27,207.2552083,265.9502134,14.34133333,76.87555573,2.085077932,0,0
1997-02-28,212.7132083,270.1820546,15.000125,76.00861104,0.884997421,0,0
1997-03-01,195.5182083,279.9353541,16.26316667,66.23180554,1.242226387,0,0
1997-03-02,187.0842917,293.1481833,18.00791667,59.63388891,2.603641804,0.002496,0
1997-03-03,65.36341667,271.0087299,15.147375,89.75833352,1.92424679,0.002904,0
1997-03-04,56.83529167,268.3928239,14.78216667,92.17847188,1.142239351,0.000792,0
1997-03-05,157.27975,265.7218674,14.33320833,80.26416636,1.818840217,0.0006,0
1997-03-06,133.42775,273.3390867,15.41995833,74.57791683,3.461829077,0.000504,0
1997-03-07,227.8595,259.8309801,13.517,46.34138905,2.907801632,0,0
1997-03-08,159.4192083,261.3752679,13.65191667,42.33513901,3.737754365,0,0
1997-03-09,197.9540833,267.839366,14.66125,52.83555555,1.273765654,0,0
1997-03-10,240.581375,268.1851273,14.68045833,69.38277796,1.156776886,0,0
1997-03-11,173.21425,301.8374437,19.13979167,33.2333333,6.667200683,0,0
1997-03-12,239.8165833,295.8368808,18.37883333,42.83013866,2.456224821,0,0
1997-03-13,213.3655,276.9558044,15.89208333,63.46027761,1.487101081,0.002592,0
1997-03-14,192.7146667,268.6866522,14.807625,80.74833345,1.090758748,0.008496,0
1997-03-15,65.08816667,256.1216613,13.00845833,94.3125,2.768541814,0.009312,0
1997-03-16,105.1755833,257.5590024,13.21166667,92.27222262,2.659619232,0.007104,0
1997-03-17,115.7977917,280.3771332,16.247625,43.16111088,1.95692649,0.014592,0
1997-03-18,143.5296667,296.1552924,18.39166667,0,2.875330473,0.009696,0
1997-03-19,189.5407083,294.2981156,18.1965,0,5.463016738,0.0006,0
1997-03-20,240.8754583,282.9393646,16.71054167,0,1.416219247,0.000096,0
1997-03-21,224.3305833,299.1041864,18.67595833,32.32000017,2.760863809,0.002688,0
1997-03-22,139.6195833,275.1851449,15.69975,74.5390279,2.861003704,0.003408,0
1997-03-23,157.6550833,263.7769749,14.09416667,74.08249987,2.658107114,0.0012,0
1997-03-24,211.3687917,258.7428202,13.36695833,69.84680568,2.447075126,0.007992,0
1997-03-25,264.92575,256.676563,13.05741667,64.71236086,3.185204084,0,0
1997-03-26,271.2205417,258.5224644,13.28670833,69.60097223,1.210993285,0,0
1997-03-27,272.0382083,270.680971,14.987375,66.12430578,1.518612799,0,0
1997-03-28,228.3361667,266.7102658,14.47520833,69.56138844,2.847777853,0,0
1997-03-29,286.8631667,273.9175161,15.44133333,60.15930525,2.856906817,0,0
1997-03-30,283.7675,273.8680899,15.373375,67.05347225,2.225918345,0,0
1997-03-31,257.06175,282.1605919,16.51270833,68.91097191,1.178822241,0,0
1997-04-01,155.786375,314.4875166,20.62758333,58.85569456,1.060234822,0.001104,0
1997-04-02,160.0236667,321.5634459,21.4675,65.40680557,4.007879707,0,0
1997-04-03,294.604,288.0083257,17.36916667,66.04277775,2.749710082,0,0
1997-04-04,264.35825,279.1039606,16.112,65.30847218,1.395710063,0.002904,0
1997-04-05,97.71025,274.1866928,15.5495,79.61124971,2.779609658,0.003,0
1997-04-06,126.8660417,278.5472866,16.11991667,77.91555564,3.325137365,0.000504,0
1997-04-07,97.238125,266.2880715,14.47829167,79.03638903,2.215235606,0.001104,0
1997-04-08,198.318,272.5988161,15.27279167,76.27666664,4.10669549,0.001104,0
1997-04-09,230.7041667,260.5762396,13.64320833,62.09152799,4.988459948,0.003792,0
1997-04-10,195.173875,245.2878482,11.34283333,62.96027788,4.625539668,0.001488,0
1997-04-11,221.113,241.2108083,10.60820833,58.61666669,1.900705868,0,0
1997-04-12,296.6674583,266.4988256,14.22891667,58.05847218,1.433541693,0,0
1997-04-13,180.3720417,324.3408315,21.54908333,44.00472196,2.124943014,0,0
1997-04-14,191.9679167,312.5248546,20.42395833,65.87541697,4.658070061,0,0
1997-04-15,246.986,280.7366234,16.44070833,67.81472233,3.347826731,0,0
1997-04-16,291.5979583,274.0961591,15.5255,63.95486143,2.540373286,0,0
1997-04-17,302.5790417,276.5967817,15.79041667,66.41722197,1.908579846,0,0
1997-04-18,315.839,279.745451,16.19866667,71.72069454,2.525669642,0,0
1997-04-19,303.3705417,287.8286598,17.23279167,64.54222194,1.250679677,0,0
1997-04-20,254.89225,322.1128749,21.24741667,53.07430556,1.300656594,0,0
1997-04-21,302.2871667,356.4018198,25.12354167,39.62805563,2.232586949,0,0
1997-04-22,293.228375,324.0484437,21.56266667,62.72069449,0.833815135,0,0
1997-04-23,294.5896667,364.8804871,25.807875,50.70708341,0.9249024,0,0
1997-04-24,263.0005833,375.3899989,27.02808333,44.39791653,1.948823434,0,0
1997-04-25,197.665875,325.6564552,21.97558333,73.04458321,3.545379203,0,0
1997-04-26,227.4245833,306.1732325,19.6865,74.51416646,3.412352761,0,0
1997-04-27,269.8961667,293.786312,18.127,65.23291646,4.016602973,0,0
1997-04-28,304.843125,293.810148,18.11595833,62.41402774,3.546857055,0,0
1997-04-29,220.1975417,292.0159523,17.897625,69.58638875,1.587868116,0,0
1997-04-30,318.1114167,300.0765843,18.85875,67.47499969,2.944657929,0,0
1997-05-01,293.6230833,315.4476551,20.513625,53.48486082,1.717216054,0,0
1997-05-02,300.3240417,330.0295096,22.23495833,57.74541651,1.351795582,0,0
1997-05-03,318.0934167,315.9920835,20.84058333,61.73069445,4.430686414,0.003888,0
1997-05-04,215.096125,298.126959,18.671375,73.28319417,3.355159133,0.001704,0
1997-05-05,303.074,305.6792821,19.5385,70.3277776,3.583067127,0,0
1997-05-06,313.250625,317.1264924,20.80533333,67.1145837,1.692669993,0,0
1997-05-07,318.40725,329.498202,22.22175,67.89499998,1.242407494,0,0
1997-05-08,328.358375,341.0388698,23.35091667,56.46333324,1.30090259,0,0
1997-05-09,331.6636667,361.471455,25.376625,48.61402794,1.2613115,0,0
1997-05-10,329.6268333,365.8503095,25.87404167,45.30416679,1.573431582,0,0
1997-05-11,327.9834583,363.0041134,25.65379167,52.87708328,1.961656438,0,0
1997-05-12,310.6167917,422.4699969,31.0545,39.57319441,2.617019116,0,0
1997-05-13,310.0676667,390.6085214,28.53008333,49.9788888,2.830842781,0,0
1997-05-14,321.4439167,367.0639919,26.20741667,59.12875006,2.785968857,0,0
1997-05-15,314.3442917,367.5370003,26.176125,62.91249959,2.805924385,0,0
1997-05-16,318.64825,373.4590971,26.893625,61.6069443,4.079373561,0,0
1997-05-17,343.3459583,355.2669099,24.99833333,52.32013904,3.025822134,0,0
1997-05-18,335.07625,348.7250843,24.267375,43.65680541,2.537252714,0,0
1997-05-19,321.7728333,369.5327602,26.39604167,51.5266668,2.973503604,0,0
1997-05-20,309.4493333,347.2634928,24.29008333,66.43730776,5.16325004,0,0
1997-05-21,322.785125,349.0442568,24.42408333,65.41145844,3.957452072,0,0
1997-05-22,313.2625,352.5208396,24.747875,67.171875,3.741859969,0,0
1997-05-23,330.2689167,369.1074509,26.34341667,61.06368042,2.684776291,0,0
1997-05-24,334.574375,374.6522069,26.88775,53.09638874,2.960179838,0,0
1997-05-25,345.37925,367.7434342,26.228875,50.62999994,3.009769845,0,0
1997-05-26,341.8568333,365.7618915,26.05816667,62.0279861,2.709283925,0,0
1997-05-27,336.9258333,367.1994017,26.17479167,65.02513875,3.046069545,0,0
1997-05-28,351.8565,358.8606181,25.417,63.63236123,3.289712666,0,0
1997-05-29,349.1069167,355.4120155,25.03620833,60.94229162,3.265242685,0,0
1997-05-30,341.964375,351.9236659,24.73725,65.11354174,4.036498509,0,0
1997-05-31,314.8341667,352.084405,24.79658333,62.67694449,3.14365112,0,0
1997-06-01,358.4219583,343.8831675,23.86241667,53.28131933,3.711952972,0,0
1997-06-02,350.9974167,343.3994908,23.79875,54.06006947,3.188792856,0,0
1997-06-03,344.529,348.2205394,24.314,57.35319429,2.598759567,0,0
1997-06-04,339.1310833,357.8860378,25.30070833,60.81034713,3.260526293,0,0
1997-06-05,345.0042917,371.5036198,26.62095833,52.86638897,3.275526988,0,0
1997-06-06,343.238625,362.87957,25.86058333,63.59833352,3.650569537,0,0
1997-06-07,346.398375,371.8026364,26.65641667,60.09395855,2.694501685,0,0
1997-06-08,302.0848333,391.9100627,28.55720833,48.24923607,0.749162615,0,0
1997-06-09,333.5379583,388.9952578,28.438625,55.36590283,6.347810235,0,0
1997-06-10,281.28025,359.2573702,25.543875,62.76201415,3.518713277,0,0
1997-06-11,301.1953333,359.0264254,25.506625,63.81638877,3.337573579,0,0
1997-06-12,300.6096667,359.3024763,25.54216667,68.32847219,3.515430234,0,0
1997-06-13,326.2359167,362.0093256,25.81866667,67.66979165,4.033453331,0,0
1997-06-14,345.2534167,362.9723927,25.87583333,66.5989582,3.887749608,0,0
1997-06-15,337.7979167,370.0438314,26.53725,62.32937506,3.091924407,0,0
1997-06-16,339.735,381.4715338,27.622875,63.50770813,3.248783798,0,0
1997-06-17,337.9097083,397.6138331,29.10220833,58.07743084,3.951867717,0,0
1997-06-18,348.0217083,394.7421313,28.85041667,58.17749986,3.78094357,0,0
1997-06-19,346.37975,393.0843541,28.69466667,60.8756945,2.745735306,0,0
1997-06-20,340.6021667,394.4442304,28.85725,65.86569463,3.414659505,0,0
1997-06-21,338.0904583,405.5572857,29.81704167,60.52812513,2.962894278,0,0
1997-06-22,341.922125,412.317978,30.37404167,50.89263883,3.416023735,0,0
1997-06-23,350.4475,384.9990856,28.0055,63.99097225,4.032289453,0,0
1997-06-24,331.2867083,386.1808648,28.07745833,63.35861097,3.629697901,0,0
1997-06-25,328.7722917,390.4443749,28.50970833,63.77868051,3.359372477,0,0
1997-06-26,329.8688333,385.0864402,28.079125,66.98661848,4.059271767,0,0
1997-06-27,328.9943333,386.5442764,28.21208333,64.33908413,4.368488742,0,0
1997-06-28,339.8251667,380.1258867,27.59325,65.40880287,5.072514767,0,0
1997-06-29,333.4819167,384.7300207,27.99083333,67.82601921,4.619767306,0,0
1997-06-30,345.4955,394.5298904,28.87291667,62.92396994,3.769533892,0,0
1997-07-01,348.2369167,392.6014796,28.70445833,57.56291645,3.965551895,0,0
1997-07-02,338.759375,390.049502,28.4725,49.63666651,3.922927747,0,0
1997-07-03,329.4180417,393.4933196,28.800375,43.35937491,4.64373067,0,0
1997-07-04,342.950125,423.355922,31.33991667,57.96319444,3.672626539,0,0
1997-07-05,344.69,424.6035337,31.50195833,56.67887094,3.857286464,0,0
1997-07-06,345.91575,421.9275111,31.26204167,60.98395827,3.787431997,0,0
1997-07-07,340.6812917,409.7044784,30.25420833,57.75951393,3.546746847,0,0
1997-07-08,332.3492083,401.2417204,29.480125,62.67347209,4.342021584,0,0
1997-07-09,338.838625,393.0722124,28.79891667,65.35291672,4.745247864,0,0
1997-07-10,347.6265,386.6589858,28.214,55.77361103,4.675561546,0,0
1997-07-11,348.0565417,387.4566849,28.269375,59.21618644,4.990122292,0,0
1997-07-12,331.6914167,393.1511425,28.780375,66.90902811,4.594543898,0,0
1997-07-13,319.707875,406.3902367,29.90395833,65.27020836,2.316571102,0,0
1997-07-14,318.4455417,405.165799,29.89775,64.21215259,4.802284807,0,0
1997-07-15,315.542375,393.6019811,28.86504167,64.16611126,4.381323478,0,0
1997-07-16,311.7567917,388.4855253,28.374375,59.78368044,3.44922837,0,0
1997-07-17,301.5676667,389.6979996,28.500375,62.15027784,3.658196398,0,0
1997-07-18,322.5411667,390.6697485,28.5505,70.2578471,3.077956151,0,0
1997-07-19,337.7199167,408.955432,30.11058333,64.27423608,3.40863727,0,0
1997-07-20,329.6758333,403.3313065,29.696875,67.45256946,4.551918626,0,0
1997-07-21,305.9155417,402.3026266,29.60508333,67.53069435,4.056002178,0,0
1997-07-22,325.0619583,412.5512309,30.51116667,61.5538889,5.642389684,0,0
1997-07-23,327.6337083,404.6505117,29.823,58.2895141,4.464535331,0,0
1997-07-24,316.0414167,395.0433517,28.99008333,57.57097239,3.651755809,0,0
1997-07-25,321.08775,404.4577464,29.78870833,63.45229157,3.166074937,0,0
1997-07-26,324.9556667,406.1991182,29.92904167,62.31041651,3.450982426,0,0
1997-07-27,323.468375,406.3882524,29.91875,62.61430558,3.417977783,0,0
1997-07-28,332.4705,402.8627716,29.66025,60.24298612,4.55437612,0,0
1997-07-29,333.9005833,395.0462502,28.99254167,60.08131949,4.982137943,0,0
1997-07-30,324.3286667,390.4971095,28.56204167,61.32604183,4.20876778,0,0
1997-07-31,328.5699167,394.2641986,28.92979167,63.87513879,4.493986445,0,0
1997-08-01,326.1052083,393.6953847,28.87958333,60.04049629,4.31425344,0,0
1997-08-02,328.5089583,397.3679822,29.21204167,58.8121739,4.942298957,0,0
1997-08-03,314.2750417,396.5872462,29.14520833,65.13338008,5.420875714,0,0
1997-08-04,336.0744167,393.1992964,28.832625,67.82307682,4.929478955,0,0
1997-08-05,322.4223333,389.4903028,28.50425,73.43103396,3.978662833,0,0
1997-08-06,314.9348333,389.5696012,28.4915,53.66746462,4.360679731,0,0
1997-08-07,298.0393333,394.2923891,28.91370833,60.74693874,4.439902485,0,0
1997-08-08,300.7722917,416.1457845,30.79979167,64.04277791,3.771018032,0,0
1997-08-09,304.5764583,420.2432338,31.20220833,64.13993051,3.786424716,0,0
1997-08-10,305.4608333,418.3934779,31.03329167,63.40902787,3.870562483,0,0
1997-08-11,299.6273333,416.1323459,30.84366667,64.59444441,3.79599248,0,0
1997-08-12,304.8251667,400.2962802,29.49458333,63.13499994,3.730713098,0,0
1997-08-13,304.368125,414.5946904,30.69720833,54.65548603,3.795139505,0,0
1997-08-14,287.1673333,417.9917255,31.01841667,60.69666685,3.261726008,0,0
1997-08-15,299.0926667,410.8082821,30.399375,56.33777775,3.744653735,0,0
1997-08-16,294.1893333,410.3707868,30.36970833,61.49888881,4.248017158,0,0
1997-08-17,295.5545417,409.5189009,30.28816667,64.97097211,3.480319409,0,0
1997-08-18,290.3822083,392.1975505,28.763375,65.82541688,4.535612512,0,0
1997-08-19,293.0714583,389.4994,28.46175,66.15749974,4.161855605,0,0
1997-08-20,282.8081667,388.0583683,28.34775,67.80777775,3.604528858,0,0
1997-08-21,291.786875,388.0763867,28.35983333,63.56833349,4.474146586,0,0
1997-08-22,303.182625,382.5295762,27.82741667,60.27784745,3.681619982,0,0
1997-08-23,294.0195417,386.3889239,28.12591667,64.13368064,1.987777072,0,0
1997-08-24,293.6990833,394.7235613,28.9225,61.44548591,3.230705238,0,0
1997-08-25,295.0223333,383.3572559,27.90991667,52.94194443,3.692783622,0,0
1997-08-26,306.4673333,380.7471868,27.66345833,53.97187497,4.437560426,0,0
1997-08-27,296.887625,380.5527402,27.60570833,56.27791675,3.879368805,0,0
1997-08-28,294.9475,376.7285578,27.22454167,58.55958317,3.275469416,0,0
1997-08-29,292.837375,374.3560037,26.98116667,47.79375015,3.748718978,0,0
1997-08-30,293.5795,377.7808846,27.3275,57.03979177,3.681881039,0,0
1997-08-31,288.2776667,382.9385979,27.832125,65.54680567,3.569050819,0,0
1997-09-01,289.1409167,380.0625187,27.58870833,69.77645855,3.548062659,0,0
1997-09-02,293.46575,375.8889174,27.18716667,61.43194453,3.402421867,0,0
1997-09-03,280.8999167,377.0089901,27.292125,49.14354171,2.985245884,0,0
1997-09-04,283.178375,385.4503312,28.02329167,67.18701394,1.558698971,0,0
1997-09-05,282.871875,400.5779724,29.32416667,62.84534706,2.508930114,0,0
1997-09-06,280.152875,388.9207817,28.37425,66.11798604,2.454626735,0,0
1997-09-07,277.0327083,383.0695222,27.79579167,68.68965268,2.699527601,0,0
1997-09-08,275.6520833,379.8287186,27.51291667,66.00069438,1.899414273,0,0
1997-09-09,278.5165417,386.4738742,28.02366667,62.24256974,2.398428477,0,0
1997-09-10,277.0491667,369.5990332,26.53016667,59.8927083,3.606643591,0,0
1997-09-11,265.7189167,371.8621001,26.763875,58.71048604,3.394243162,0,0
1997-09-12,256.5749583,380.5312118,27.629625,61.56965277,3.355369652,0,0
1997-09-13,256.0255833,383.3971912,27.849875,60.47104168,1.812275865,0,0
1997-09-14,266.5890833,397.2215523,29.00204167,60.29828573,2.099755059,0,0
1997-09-15,249.3195833,387.059161,28.249625,62.26652765,3.871325242,0,0
1997-09-16,261.332,376.0568439,27.21645833,52.84555531,4.188248876,0,0
1997-09-17,254.4169583,370.9969821,26.70029167,68.96722219,3.557411444,0,0
1997-09-18,234.5576667,374.2687913,27.04170833,68.6409724,2.953270424,0,0
1997-09-19,251.6835833,374.9029698,27.108875,61.96263867,3.382360479,0,0
1997-09-20,240.516875,377.8906448,27.397875,61.07375002,2.547401498,0,0
1997-09-21,237.270375,379.1074759,27.44841667,61.84347216,1.549396344,0,0
1997-09-22,256.4616667,375.1703118,27.12995833,62.84368063,2.914692473,0,0
1997-09-23,245.8825,366.0787522,26.19416667,66.09569433,1.950700356,0,0
1997-09-24,246.015875,367.8864251,26.38370833,64.51326368,2.75057213,0,0
1997-09-25,249.82975,359.6797296,25.59420833,63.58354158,3.744985314,0,0
1997-09-26,219.79975,363.8777284,26.0015,62.66722208,1.519737089,0,0
1997-09-27,201.7705417,387.6188592,28.26775,63.61048608,4.214763712,0,0
1997-09-28,131.1351667,355.9823247,25.239,62.39888888,4.551076368,0.000408,0
1997-09-29,137.6137917,344.7078641,24.04679167,71.22763907,2.291206234,0,0
1997-09-30,200.6329583,345.0345024,24.04941667,70.81479139,2.29880574,0,0
1997-10-01,176.1081667,344.3632717,24.01416667,56.44555544,2.040993189,0,0
1997-10-02,187.1335417,347.4784371,24.30779167,52.08979168,2.657470615,0,0
1997-10-03,202.9566667,351.7282996,24.737375,46.50972207,1.920459798,0,0
1997-10-04,175.9842917,351.1934403,24.70745833,46.00583323,2.785281631,0,0
1997-10-05,202.71825,349.5979425,24.50158333,35.5405555,2.228188402,0,0
1997-10-06,206.404875,351.0999976,24.69520833,51.80923604,2.142693665,0,0
1997-10-07,235.2210417,345.8873872,24.13904167,78.86263906,1.228367998,0,0
1997-10-08,202.762875,357.6018093,25.30358333,73.19354174,1.974541178,0,0
1997-10-09,200.6288333,367.3413523,26.281875,68.90125002,2.135653536,0,0
1997-10-10,160.1791667,361.8028559,25.82383333,61.55506934,2.22716907,0,0
1997-10-11,172.4752917,362.3220408,25.86120833,71.08625031,2.313418351,0,0
1997-10-12,176.72775,356.3895883,25.20829167,67.36215303,1.178880456,0,0
1997-10-13,183.9409167,372.3497634,26.76154167,60.43819422,1.113309313,0,0
1997-10-14,145.8349583,389.944551,28.50391667,49.48374996,0.828969879,0,0
1997-10-15,170.6957083,393.3289989,28.75383333,47.02555553,0.688006862,0,0
1997-10-16,141.5804583,413.2961729,30.595625,61.56465281,2.122768116,0,0
1997-10-17,106.9295417,403.2935434,29.68945833,62.16645824,2.706233072,0.003096,0
1997-10-18,32.56841667,340.6579054,23.64858333,53.2963193,2.04642866,0.002208,0
1997-10-19,141.445125,334.0555251,22.917625,63.48361113,1.343119723,0.000096,0
1997-10-20,100.5474583,324.8494737,21.888125,67.97229166,2.284472869,0.003696,0
1997-10-21,171.8754583,323.9150826,21.760625,70.1817361,3.066343348,0,0
1997-10-22,127.4033333,319.0592841,21.2185,63.76388918,1.612839859,0,0
1997-10-23,166.62025,321.0441234,21.38704167,60.36798599,1.895105353,0,0
1997-10-24,169.6301667,325.3649703,21.85970833,90.17916642,1.282243992,0,0
1997-10-25,175.8384583,350.598533,24.53720833,84.34652768,1.186330314,0,0
1997-10-26,185.6617917,359.0469032,25.50529167,71.69923613,1.680964056,0,0
1997-10-27,74.49729167,339.3977124,23.503,64.3247224,0.963026083,0.000408,0
1997-10-28,181.0404583,344.3820861,23.95616667,52.2530556,1.062282565,0,0
1997-10-29,134.7640833,377.4571727,27.331,49.51048607,2.653577545,0.000792,0
1997-10-30,123.525125,354.4140433,25.08454167,59.93604173,1.468798589,0,0
1997-10-31,163.7389583,349.9723411,24.59191667,67.38687507,1.805716093,0,0
1997-11-01,140.9354583,339.7202467,23.53195833,76.86812486,1.397655151,0,0
1997-11-02,103.9421667,335.6190749,23.026125,71.78722209,1.76968566,0.000096,0
1997-11-03,89.71808333,335.1509761,22.98629167,47.26972224,3.399939054,0.018192,0
1997-11-04,43.273,305.9721782,19.69083333,39.88305558,2.498840617,0.005304,0
1997-11-05,94.8095,311.5476514,20.35679167,37.07090284,1.515416205,0.0006,0
1997-11-06,118.0115,321.8084495,21.49675,58.80993062,1.591986731,0,0
1997-11-07,155.215375,324.7480654,21.81708333,77.53416631,1.968003411,0.001608,0
1997-11-08,165.806625,349.3424261,24.52266667,68.63736113,5.488283569,0.000288,0
1997-11-09,172.071625,347.2023586,24.32633333,69.1081943,3.670885614,0.0024,0
1997-11-10,77.30995833,321.9219299,21.546625,69.44687504,3.242402612,0.000096,0
1997-11-11,158.626625,311.8758972,20.33316667,69.28305546,1.255825319,0,0
1997-11-12,158.8798333,310.7953852,20.20716667,68.5999999,1.624143146,0,0
1997-11-13,163.6790417,307.213356,19.78470833,49.16527764,1.471499347,0,0
1997-11-14,156.704375,328.6254611,22.237125,41.18604181,1.827220779,0,0
1997-11-15,168.6100833,336.4745,23.099625,59.27347226,1.995973351,0,0
1997-11-16,139.6762083,346.60241,24.18866667,69.90687513,2.453150058,0,0
1997-11-17,140.597625,323.6639385,21.75125,56.35840283,2.078911064,0.0006,0
1997-11-18,68.32116667,305.2422174,19.59779167,47.53743071,1.18861258,0,0
1997-11-19,109.4675,300.9350132,19.04008333,75.45416673,1.315376086,0,0
1997-11-20,138.5450417,311.1047196,20.26883333,71.55493071,1.559514406,0,0
1997-11-21,136.7717083,305.7922435,19.61445833,67.74020807,1.363287608,0,0
1997-11-22,141.1779583,305.8344637,19.60741667,69.07041653,1.595784567,0,0
1997-11-23,144.777125,304.2037208,19.447,73.71118061,1.244697398,0,0
1997-11-24,146.4747083,324.0352503,21.67808333,72.56909731,2.379692139,0,0
1997-11-25,97.25475,332.5427219,22.76233333,66.32881925,4.347674329,0,0
1997-11-26,135.928875,311.4896457,20.336625,47.17916658,1.160117905,0,0
1997-11-27,138.2984583,300.5431272,18.99166667,65.99500002,1.354660129,0,0
1997-11-28,140.8075,314.85866,20.61579167,90.64166678,2.53082183,0,0
1997-11-29,108.3960417,323.6875057,21.73725,97.51111115,4.060945305,0.004296,0
1997-11-30,77.51783333,295.6346526,18.41179167,89.65694465,1.367831149,0.001008,0
1997-12-01,119.7829583,302.253502,19.21475,58.27381945,1.186557266,0,0
1997-12-02,134.0467917,297.9941576,18.65933333,70.34402765,1.471584953,0,0
1997-12-03,95.058,292.2764424,17.95829167,81.14715295,1.080338124,0.000504,0
1997-12-04,122.720625,295.176331,18.3385,62.63472229,0.875367714,0,0
1997-12-05,108.95425,285.1050033,17.03966667,85.15625,1.020514247,0,0
1997-12-06,132.8101667,292.69119,17.95366667,71.63368056,1.539337077,0,0
1997-12-07,127.4099167,316.6138717,20.89075,84.73229191,3.300141982,0,0
1997-12-08,65.62283333,291.3005341,17.81008333,90.59805589,1.919067532,0.010512,0
