time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-01-04,64.9775416666667,154.963333333333,-26.2166666666666,80.7212820198242,4.45718641223826,0,0
1979-01-05,66.5042083333333,191.91125,-22.27,81.5031180370418,6.13861506702094,0,0
1979-01-06,72.6469166666667,169.869166666667,-21.6441666666666,78.3893165687014,6.95840511492726,0,0
1979-01-07,85.55975,129.545416666667,-26.1745833333333,81.1271879606453,5.41173856505118,0,0
1979-01-08,81.262625,154.904166666667,-23.3075,81.3929573930194,6.3826625445789,0,0
1979-01-09,65.91675,202.015,-19.0266666666666,80.4610691637244,3.50732438414925,0,0
1979-01-10,58.9212916666667,185.055416666667,-21.1375,82.8800517414561,5.60349041490836,0,0.001429
1979-01-11,72.24825,208.70875,-16.7508333333333,80.8856075686576,5.57024934105005,0,0
1979-01-12,68.2434166666667,188.798333333333,-21.0895833333333,81.961222310362,4.33444809638729,0,0
1979-01-13,88.9478333333333,136.449583333333,-25.4758333333333,74.2334436787981,3.22273018186781,0,0
1979-01-14,48.26975,223.937916666667,-18.4979166666666,82.7700717963999,2.44265947463927,0,0.001464
1979-01-15,58.3019166666667,238.0725,-15.2195833333333,86.512267534504,4.89953449198613,0,0.007635
1979-01-16,92.7802916666667,148.755833333333,-21.855,81.2268407757174,6.56301365770608,0,0.000618
1979-01-17,80.20525,173.57625,-23.9654166666666,81.2681458779216,4.79105461470224,0,0
1979-01-18,82.2192916666667,176.31625,-20.7641666666666,80.9236642260404,3.08351920567352,0,0
1979-01-19,69.4154166666667,231.561666666667,-14.21375,83.9170509293266,5.39407997390903,0,0.036838
1979-01-20,93.47875,164.214583333333,-18.6954166666666,82.1440635344885,3.92084148791277,0,0.007453
1979-01-21,49.387125,263.562916666667,-10.5854166666666,88.710099572068,5.4783217937477,0,0.049878
1979-01-22,43.9995833333333,267.674166666667,-8.51416666666664,90.0451910130225,2.87492455762745,0,0.018219
1979-01-23,45.207125,265.370833333333,-7.43166666666665,91.3751303031943,4.86561138214435,0,0.000847
1979-01-24,85.8460416666667,233,-8.64666666666665,87.8090084170392,4.27694971324802,0,0.006776
1979-01-25,74.654375,264.799166666667,-9.22083333333331,87.9821882136137,5.9102852981003,0,0.117219
1979-01-26,93.0820416666667,214.415833333333,-14.5104166666666,84.6341034478753,6.84448742911822,0,0.010873
1979-01-27,103.855166666667,158.980833333333,-18.5333333333333,84.5732350718278,4.57097843312842,0,0
1979-01-28,93.744,198.34375,-14.3495833333333,81.0378080671915,3.73010756794242,0,0.018258
1979-01-29,65.0250833333333,278.527083333333,-7.24791666666665,90.517043769687,4.6269513837598,0,0.00508
1979-01-30,28.745625,278.925416666667,-7.38249999999998,89.9597488734317,6.0217995439581,0,0.006906
1979-01-31,38.0954166666667,261.460416666667,-9.69249999999998,88.7285348742997,3.83633194003433,0,0.001297
1979-02-01,68.4209166666667,258.016666666667,-10.3616666666666,87.193391377217,3.43268779433198,0,0
1979-02-02,58.2849583333333,248.356666666667,-12.4141666666666,84.95737858181,4.25037795802734,0,0
1979-02-03,99.5049166666667,228.304583333333,-13.6145833333333,80.131009477337,2.61363135949619,0,0.000872
1979-02-04,35.145125,240.155416666667,-13.2016666666666,82.7183466755085,1.93258173384122,0,0.003783
1979-02-05,59.5067916666667,230.275833333333,-14.22125,84.0758738671856,2.68669884218956,0,0
1979-02-06,104.748958333333,212.72375,-16.2145833333333,82.2422330426785,7.15519891400405,0,0.003858
1979-02-07,92.782125,179.849583333333,-25.1254166666666,79.4752818499541,3.82456871073133,0,0.000524
1979-02-08,39.02425,243.6625,-17.6316666666666,80.8763234131383,4.421521646155,0,0.013751
1979-02-09,72.6615833333333,218.745833333333,-17.4108333333333,84.2821306116841,5.1259247704817,0,0
1979-02-10,131.64875,140.025833333333,-24.4383333333333,80.6092951926958,5.42107728015057,0,0
1979-02-11,113.647833333333,172.046666666667,-23.8170833333333,78.1332633040019,4.33269209936808,0,0
1979-02-12,113.545416666667,163.63875,-23.6779166666666,76.1248309832477,3.80280700847038,0,0.008698
1979-02-13,73.3874583333333,240.84125,-16.59875,81.9374379172743,2.86424573856433,0,0
1979-02-14,84.2847083333333,230.370833333333,-15.4479166666667,82.866751072598,3.6812899936592,0,0.015259
1979-02-15,117.108791666667,225.527083333333,-14.83,82.1633174541531,3.16975246963012,0,0.003822
1979-02-16,74.8354583333333,266.61625,-9.87999999999997,87.8338173812539,4.89427597525131,0,0.07066
1979-02-17,67.495,257.61625,-9.76624999999998,89.2054053044476,3.02579823885795,0,0.029185
1979-02-18,148.038041666667,177.813333333333,-18.96125,80.7772731170547,6.09075540091945,0,0.00591
1979-02-19,147.227833333333,140,-26.67375,77.1790441453288,3.5959334583274,0,0
1979-02-20,107.237416666667,181.799583333333,-21.0304166666666,80.1203425102312,4.36047393520259,0,0
1979-02-21,146.938375,191.752916666667,-15.3891666666666,85.926794486915,5.34966256596281,0,0
1979-02-22,131.664166666667,228.029166666667,-8.60708208333331,93.5430216438339,4.43678460629583,0,0
1979-02-23,76.21533375,278.45625,-4.82833166666665,91.4524605571776,4.49908406732264,0,0.070965
1979-02-24,86.3752083333333,262.471666666667,-6.77749999999998,90.6941030144091,5.28922612695751,0,0.004975
1979-02-25,75.8785416666667,304.900416666667,-1.36124999999998,92.6296617606414,8.01704710743292,0.0014325,0.138404
1979-02-26,163.448291666667,191.819166666667,-11.6683333333333,85.6738505903146,5.16628871661974,0,0.002036
1979-02-27,163.887125,171.150416666667,-16.28125,81.9496043325486,3.19994971757947,0,0
